Date,Province,City or Regency,New Cases,New Deaths,New Recovered,Total Cases,Total Deaths,Total Recovered,Case Fatality Rate,Case Recovered Rate,Population
3/20/2022,Daerah Istimewa Yogyakarta,,513,14,1255,217334,5708,183607,2.63%,84.48%,3631015
3/20/2022,Gorontalo,,11,0,12,13781,472,12843,3.43%,93.19%,1180651
3/20/2022,,,5922,139,15829,5962483,153738,5589057,2.58%,93.74%,265185520
3/20/2022,Jambi,,51,1,153,37755,855,35867,2.26%,95.00%,3493357
3/20/2022,Jawa Barat,,1127,10,3471,1087795,15549,1018392,1.43%,93.62%,45161325
3/20/2022,Jawa Tengah,,658,45,1477,618384,32550,564026,5.26%,91.21%,36364072
3/20/2022,Jawa Timur,,452,13,903,569873,31182,533928,5.47%,93.69%,40479023
3/20/2022,Kalimantan Barat,,140,0,1262,62476,1120,58425,1.79%,93.52%,5422814
3/20/2022,Kalimantan Selatan,,17,2,102,83909,2518,80854,3.00%,96.36%,4023049
3/20/2022,Kalimantan Tengah,,34,0,140,54987,1494,52095,2.72%,94.74%,2570289
3/20/2022,Kalimantan Timur,,119,3,932,204654,5659,194600,2.77%,95.09%,3552191
3/20/2022,Kalimantan Utara,,83,1,285,44836,844,40967,1.88%,91.37%,648407
3/20/2022,Kepulauan Bangka Belitung,,76,3,192,64671,1558,61134,2.41%,94.53%,1379767
3/20/2022,Kepulauan Riau,,60,4,121,69108,1843,63398,2.67%,91.74%,1929400
3/20/2022,Lampung,,139,4,147,72965,4058,56540,5.56%,77.49%,9095591
3/20/2022,Maluku,,2,0,2,18512,286,18126,1.54%,97.91%,1847097
3/20/2022,Maluku Utara,,0,0,42,14311,321,13219,2.24%,92.37%,1307803
3/20/2022,Nusa Tenggara Barat,,5,0,50,35930,888,34725,2.47%,96.65%,5270247
3/20/2022,Nusa Tenggara Timur,,247,3,645,90682,1447,81098,1.60%,89.43%,5411321
3/20/2022,Papua,,16,0,0,47826,574,35579,1.20%,74.39%,4340348
3/20/2022,Papua Barat,,7,0,70,30969,371,30099,1.20%,97.19%,1140701
3/20/2022,Riau,,100,3,522,149712,4350,142670,2.91%,95.30%,6074100
3/20/2022,Sulawesi Barat,,11,1,47,15331,385,14217,2.51%,92.73%,1559984
3/20/2022,Sulawesi Selatan,,74,0,428,142506,2446,135909,1.72%,95.37%,9426885
3/20/2022,Sulawesi Tengah,,47,1,159,59599,1684,54472,2.83%,91.40%,2955567
3/20/2022,Sulawesi Tenggara,,4,0,40,25425,560,24410,2.20%,96.01%,2635461
3/20/2022,Sulawesi Utara,,18,1,162,51238,1183,49170,2.31%,95.96%,2641884
3/20/2022,Sumatera Barat,,43,1,97,103001,2298,95900,2.23%,93.11%,5519245
3/20/2022,Sumatera Selatan,,32,7,147,79978,3298,73740,4.12%,92.20%,8217551
3/20/2022,Sumatera Utara,,90,4,436,153638,3177,145345,2.07%,94.60%,14874889
3/21/2022,Aceh,,11,4,94,43193,2154,38906,4.99%,90.07%,5247257
3/21/2022,Bali,,56,1,168,155679,4537,150232,2.91%,96.50%,4216171
3/21/2022,Banten,,351,0,840,285579,2908,268720,1.02%,94.10%,10722374
3/21/2022,Bengkulu,,12,1,313,28921,511,26876,1.77%,92.93%,1999539
3/21/2022,DKI Jakarta,,862,6,1818,1229197,15082,1202731,1.23%,97.85%,10846145
3/21/2022,Daerah Istimewa Yogyakarta,,215,8,1306,217549,5716,184913,2.63%,85.00%,3631015
3/21/2022,Gorontalo,,4,0,26,13785,472,12869,3.42%,93.36%,1180651
3/21/2022,,,4699,154,20888,5967182,153892,5609945,2.58%,94.01%,265185520
3/21/2022,Jambi,,14,1,126,37769,856,35993,2.27%,95.30%,3493357
3/21/2022,Jawa Barat,,1007,16,5718,1088802,15565,1024110,1.43%,94.06%,45161325
3/21/2022,Jawa Tengah,,661,42,1648,619045,32592,565674,5.26%,91.38%,36364072
3/21/2022,Jawa Timur,,228,18,949,570101,31200,534877,5.47%,93.82%,40479023
3/21/2022,Kalimantan Barat,,98,2,420,62574,1122,58845,1.79%,94.04%,5422814
3/21/2022,Kalimantan Selatan,,4,0,31,83913,2518,80885,3.00%,96.39%,4023049
3/21/2022,Kalimantan Tengah,,21,2,155,55008,1496,52250,2.72%,94.99%,2570289
3/21/2022,Kalimantan Timur,,170,3,976,204824,5662,195576,2.76%,95.48%,3552191
3/21/2022,Kalimantan Utara,,45,2,390,44881,846,41357,1.88%,92.15%,648407
3/21/2022,Kepulauan Bangka Belitung,,57,4,296,64728,1562,61430,2.41%,94.90%,1379767
3/21/2022,Kepulauan Riau,,49,3,57,69157,1846,63455,2.67%,91.75%,1929400
3/21/2022,Lampung,,93,18,659,73058,4076,57199,5.58%,78.29%,9095591
3/21/2022,Maluku,,2,0,11,18514,286,18137,1.54%,97.96%,1847097
3/21/2022,Maluku Utara,,12,0,1,14323,321,13220,2.24%,92.30%,1307803
3/21/2022,Nusa Tenggara Barat,,2,1,20,35932,889,34745,2.47%,96.70%,5270247
3/21/2022,Nusa Tenggara Timur,,238,10,1603,90920,1457,82701,1.60%,90.96%,5411321
3/21/2022,Papua,,76,0,0,47902,574,35579,1.20%,74.27%,4340348
3/21/2022,Papua Barat,,15,1,117,30984,372,30216,1.20%,97.52%,1140701
3/21/2022,Riau,,80,6,370,149792,4356,143040,2.91%,95.49%,6074100
3/21/2022,Sulawesi Barat,,15,0,124,15346,385,14341,2.51%,93.45%,1559984
3/21/2022,Sulawesi Selatan,,39,4,513,142545,2450,136422,1.72%,95.70%,9426885
3/21/2022,Sulawesi Tengah,,85,5,403,59684,1689,54875,2.83%,91.94%,2955567
3/21/2022,Sulawesi Tenggara,,4,0,59,25429,560,24469,2.20%,96.22%,2635461
3/21/2022,Sulawesi Utara,,13,0,41,51251,1183,49211,2.31%,96.02%,2641884
3/21/2022,Sumatera Barat,,25,1,285,103026,2299,96185,2.23%,93.36%,5519245
3/21/2022,Sumatera Selatan,,16,2,529,79994,3300,74269,4.13%,92.84%,8217551
3/21/2022,Sumatera Utara,,119,8,824,153757,3185,146169,2.07%,95.06%,14874889
3/22/2022,Aceh,,88,3,187,43281,2157,39093,4.98%,90.32%,5247257
3/22/2022,Bali,,76,1,108,155755,4538,150340,2.91%,96.52%,4216171
3/22/2022,Banten,,499,1,8736,286078,2909,277456,1.02%,96.99%,10722374
3/22/2022,Bengkulu,,33,1,203,28954,512,27079,1.77%,93.52%,1999539
3/22/2022,DKI Jakarta,,1012,12,2920,1230209,15094,1205651,1.23%,98.00%,10846145
3/22/2022,Daerah Istimewa Yogyakarta,,332,11,1400,217881,5727,186313,2.63%,85.51%,3631015
3/22/2022,Gorontalo,,12,0,66,13797,472,12935,3.42%,93.75%,1180651
3/22/2022,,,7464,170,29084,5974646,154062,5639029,2.58%,94.38%,265185520
3/22/2022,Jambi,,50,5,166,37819,861,36159,2.28%,95.61%,3493357
3/22/2022,Jawa Barat,,1722,15,4852,1090524,15580,1028962,1.43%,94.35%,45161325
3/22/2022,Jawa Tengah,,828,47,1817,619873,32639,567491,5.27%,91.55%,36364072
3/22/2022,Jawa Timur,,478,26,783,570579,31226,535660,5.47%,93.88%,40479023
3/22/2022,Kalimantan Barat,,312,1,0,62886,1123,58845,1.79%,93.57%,5422814
3/22/2022,Kalimantan Selatan,,55,0,98,83968,2518,80983,3.00%,96.45%,4023049
3/22/2022,Kalimantan Tengah,,61,2,158,55069,1498,52408,2.72%,95.17%,2570289
3/22/2022,Kalimantan Timur,,185,5,842,205009,5667,196418,2.76%,95.81%,3552191
3/22/2022,Kalimantan Utara,,53,0,75,44934,846,41432,1.88%,92.21%,648407
3/22/2022,Kepulauan Bangka Belitung,,89,2,241,64817,1564,61671,2.41%,95.15%,1379767
3/22/2022,Kepulauan Riau,,113,0,1087,69270,1846,64542,2.66%,93.17%,1929400
3/22/2022,Lampung,,146,21,490,73204,4097,57689,5.60%,78.81%,9095591
3/22/2022,Maluku,,1,0,3,18515,286,18140,1.54%,97.97%,1847097
3/22/2022,Maluku Utara,,17,1,73,14340,322,13293,2.25%,92.70%,1307803
3/22/2022,Nusa Tenggara Barat,,9,0,10,35941,889,34755,2.47%,96.70%,5270247
3/22/2022,Nusa Tenggara Timur,,402,4,1146,91322,1461,83847,1.60%,91.81%,5411321
3/22/2022,Papua,,31,0,0,47933,574,35579,1.20%,74.23%,4340348
3/22/2022,Papua Barat,,113,0,217,31097,372,30433,1.20%,97.86%,1140701
3/22/2022,Riau,,108,4,316,149900,4360,143356,2.91%,95.63%,6074100
3/22/2022,Sulawesi Barat,,22,0,70,15368,385,14411,2.51%,93.77%,1559984
3/22/2022,Sulawesi Selatan,,105,6,495,142650,2456,136917,1.72%,95.98%,9426885
3/22/2022,Sulawesi Tengah,,184,3,343,59868,1692,55218,2.83%,92.23%,2955567
3/22/2022,Sulawesi Tenggara,,19,0,23,25448,560,24492,2.20%,96.24%,2635461
3/22/2022,Sulawesi Utara,,41,1,154,51292,1184,49365,2.31%,96.24%,2641884
3/22/2022,Sumatera Barat,,75,3,323,103101,2302,96508,2.23%,93.61%,5519245
3/22/2022,Sumatera Selatan,,56,3,520,80050,3303,74789,4.13%,93.43%,8217551
3/22/2022,Sumatera Utara,,137,12,842,153894,3197,147011,2.08%,95.53%,14874889
3/23/2022,Aceh,,35,3,165,43316,2160,39258,4.99%,90.63%,5247257
3/23/2022,Bali,,70,0,95,155825,4538,150435,2.91%,96.54%,4216171
3/23/2022,Banten,,435,4,704,286513,2913,278160,1.02%,97.08%,10722374
3/23/2022,Bengkulu,,22,2,221,28976,514,27300,1.77%,94.22%,1999539
3/23/2022,DKI Jakarta,,1235,4,974,1231444,15098,1206625,1.23%,97.98%,10846145
3/23/2022,Daerah Istimewa Yogyakarta,,309,11,1562,218190,5738,187875,2.63%,86.11%,3631015
3/23/2022,Gorontalo,,6,2,14,13803,474,12949,3.43%,93.81%,1180651
3/23/2022,,,6376,159,19209,5981022,154221,5658238,2.58%,94.60%,265185520
3/23/2022,Jambi,,57,4,115,37876,865,36274,2.28%,95.77%,3493357
3/23/2022,Jawa Barat,,1262,16,7158,1091786,15596,1036120,1.43%,94.90%,45161325
3/23/2022,Jawa Tengah,,750,38,1237,620623,32677,568728,5.27%,91.64%,36364072
3/23/2022,Jawa Timur,,440,24,680,571019,31250,536340,5.47%,93.93%,40479023
3/23/2022,Kalimantan Barat,,173,2,576,63059,1125,59421,1.78%,94.23%,5422814
3/23/2022,Kalimantan Selatan,,16,1,19,83984,2519,81002,3.00%,96.45%,4023049
3/23/2022,Kalimantan Tengah,,87,1,99,55156,1499,52507,2.72%,95.20%,2570289
3/23/2022,Kalimantan Timur,,120,4,573,205129,5671,196991,2.76%,96.03%,3552191
3/23/2022,Kalimantan Utara,,45,0,175,44979,846,41607,1.88%,92.50%,648407
3/23/2022,Kepulauan Bangka Belitung,,101,3,220,64918,1567,61891,2.41%,95.34%,1379767
3/23/2022,Kepulauan Riau,,67,5,88,69337,1851,64630,2.67%,93.21%,1929400
3/23/2022,Lampung,,121,4,568,73325,4101,58257,5.59%,79.45%,9095591
3/23/2022,Maluku,,2,2,5,18517,288,18145,1.56%,97.99%,1847097
3/23/2022,Maluku Utara,,8,0,18,14348,322,13311,2.24%,92.77%,1307803
3/23/2022,Nusa Tenggara Barat,,8,2,26,35949,891,34781,2.48%,96.75%,5270247
3/23/2022,Nusa Tenggara Timur,,362,5,607,91684,1466,84454,1.60%,92.11%,5411321
3/23/2022,Papua,,52,0,0,47985,574,35579,1.20%,74.15%,4340348
3/23/2022,Papua Barat,,34,1,19,31131,373,30452,1.20%,97.82%,1140701
3/23/2022,Riau,,107,4,288,150007,4364,143644,2.91%,95.76%,6074100
3/23/2022,Sulawesi Barat,,13,0,84,15381,385,14495,2.50%,94.24%,1559984
3/23/2022,Sulawesi Selatan,,96,1,370,142746,2457,137287,1.72%,96.18%,9426885
3/23/2022,Sulawesi Tengah,,114,3,362,59982,1695,55580,2.83%,92.66%,2955567
3/23/2022,Sulawesi Tenggara,,7,0,59,25455,560,24551,2.20%,96.45%,2635461
3/23/2022,Sulawesi Utara,,20,0,148,51312,1184,49513,2.31%,96.49%,2641884
3/23/2022,Sumatera Barat,,80,7,779,103181,2309,97287,2.24%,94.29%,5519245
3/23/2022,Sumatera Selatan,,27,1,322,80077,3304,75111,4.13%,93.80%,8217551
3/23/2022,Sumatera Utara,,95,5,655,153989,3202,147666,2.08%,95.89%,14874889
3/24/2022,Aceh,,36,2,223,43352,2162,39481,4.99%,91.07%,5247257
3/24/2022,Bali,,65,1,108,155890,4539,150543,2.91%,96.57%,4216171
3/24/2022,Banten,,459,3,312,286972,2916,278472,1.02%,97.04%,10722374
3/24/2022,Bengkulu,,13,0,130,28989,514,27430,1.77%,94.62%,1999539
3/24/2022,DKI Jakarta,,1067,5,617,1232511,15103,1207242,1.23%,97.95%,10846145
3/24/2022,Daerah Istimewa Yogyakarta,,308,8,7077,218498,5746,194952,2.63%,89.22%,3631015
3/24/2022,Gorontalo,,10,0,20,13813,474,12969,3.43%,93.89%,1180651
3/24/2022,,,5808,122,18272,5986830,154343,5676510,2.58%,94.82%,265185520
3/24/2022,Jambi,,53,1,73,37929,866,36347,2.28%,95.83%,3493357
3/24/2022,Jawa Barat,,1229,10,2861,1093015,15606,1038981,1.43%,95.06%,45161325
3/24/2022,Jawa Tengah,,625,40,1425,621248,32717,570153,5.27%,91.78%,36364072
3/24/2022,Jawa Timur,,368,20,645,571387,31270,536985,5.47%,93.98%,40479023
3/24/2022,Kalimantan Barat,,192,1,1285,63251,1126,60706,1.78%,95.98%,5422814
3/24/2022,Kalimantan Selatan,,15,1,41,83999,2520,81043,3.00%,96.48%,4023049
3/24/2022,Kalimantan Tengah,,77,1,167,55233,1500,52674,2.72%,95.37%,2570289
3/24/2022,Kalimantan Timur,,127,1,602,205256,5672,197593,2.76%,96.27%,3552191
3/24/2022,Kalimantan Utara,,48,0,194,45027,846,41801,1.88%,92.84%,648407
3/24/2022,Kepulauan Bangka Belitung,,116,5,237,65034,1572,62128,2.42%,95.53%,1379767
3/24/2022,Kepulauan Riau,,74,0,11,69411,1851,64641,2.67%,93.13%,1929400
3/24/2022,Lampung,,116,3,549,73441,4104,58806,5.59%,80.07%,9095591
3/24/2022,Maluku,,2,0,15,18519,288,18160,1.56%,98.06%,1847097
3/24/2022,Maluku Utara,,4,0,189,14352,322,13500,2.24%,94.06%,1307803
3/24/2022,Nusa Tenggara Barat,,5,0,4,35954,891,34785,2.48%,96.75%,5270247
3/24/2022,Nusa Tenggara Timur,,252,3,616,91936,1469,85070,1.60%,92.53%,5411321
3/24/2022,Papua,,28,0,2,48013,574,35581,1.20%,74.11%,4340348
3/24/2022,Papua Barat,,3,1,57,31134,374,30509,1.20%,97.99%,1140701
3/24/2022,Riau,,99,2,181,150106,4366,143825,2.91%,95.82%,6074100
3/24/2022,Sulawesi Barat,,29,0,72,15410,385,14567,2.50%,94.53%,1559984
3/24/2022,Sulawesi Selatan,,84,2,480,142830,2459,137767,1.72%,96.46%,9426885
3/24/2022,Sulawesi Tengah,,75,0,406,60057,1695,55986,2.82%,93.22%,2955567
3/24/2022,Sulawesi Tenggara,,4,1,46,25459,561,24597,2.20%,96.61%,2635461
3/24/2022,Sulawesi Utara,,22,0,40,51334,1184,49553,2.31%,96.53%,2641884
3/24/2022,Sumatera Barat,,55,2,41,103236,2311,97328,2.24%,94.28%,5519245
3/24/2022,Sumatera Selatan,,38,4,196,80115,3308,75307,4.13%,94.00%,8217551
3/24/2022,Sumatera Utara,,110,6,215,154099,3208,147881,2.08%,95.96%,14874889
3/25/2022,Aceh,,57,2,67,43409,2164,39548,4.99%,91.11%,5247257
3/25/2022,Bali,,66,1,97,155956,4540,150640,2.91%,96.59%,4216171
3/25/2022,Banten,,338,0,308,287310,2916,278780,1.01%,97.03%,10722374
3/25/2022,Bengkulu,,15,0,114,29004,514,27544,1.77%,94.97%,1999539
3/25/2022,DKI Jakarta,,890,5,1659,1233401,15108,1208901,1.22%,98.01%,10846145
3/25/2022,Daerah Istimewa Yogyakarta,,196,12,2799,218694,5758,197751,2.63%,90.42%,3631015
3/25/2022,Gorontalo,,7,1,1,13820,475,12970,3.44%,93.85%,1180651
3/25/2022,,,4857,120,14710,5991687,154463,5691220,2.58%,94.99%,265185520
3/25/2022,Jambi,,21,1,106,37950,867,36453,2.28%,96.06%,3493357
3/25/2022,Jawa Barat,,1125,11,3088,1094140,15617,1042069,1.43%,95.24%,45161325
3/25/2022,Jawa Tengah,,501,32,1112,621749,32749,571265,5.27%,91.88%,36364072
3/25/2022,Jawa Timur,,303,26,769,571690,31296,537754,5.47%,94.06%,40479023
3/25/2022,Kalimantan Barat,,148,0,0,63399,1126,60706,1.78%,95.75%,5422814
3/25/2022,Kalimantan Selatan,,19,0,31,84018,2520,81074,3.00%,96.50%,4023049
3/25/2022,Kalimantan Tengah,,58,1,119,55291,1501,52793,2.71%,95.48%,2570289
3/25/2022,Kalimantan Timur,,95,1,436,205351,5673,198029,2.76%,96.43%,3552191
3/25/2022,Kalimantan Utara,,39,0,219,45066,846,42020,1.88%,93.24%,648407
3/25/2022,Kepulauan Bangka Belitung,,51,4,223,65085,1576,62351,2.42%,95.80%,1379767
3/25/2022,Kepulauan Riau,,38,0,268,69449,1851,64909,2.67%,93.46%,1929400
3/25/2022,Lampung,,122,2,298,73563,4106,59104,5.58%,80.34%,9095591
3/25/2022,Maluku,,0,0,3,18519,288,18163,1.56%,98.08%,1847097
3/25/2022,Maluku Utara,,14,0,1,14366,322,13501,2.24%,93.98%,1307803
3/25/2022,Nusa Tenggara Barat,,2,2,0,35956,893,34785,2.48%,96.74%,5270247
3/25/2022,Nusa Tenggara Timur,,239,4,1086,92175,1473,86156,1.60%,93.47%,5411321
3/25/2022,Papua,,13,0,0,48026,574,35581,1.20%,74.09%,4340348
3/25/2022,Papua Barat,,3,0,74,31137,374,30583,1.20%,98.22%,1140701
3/25/2022,Riau,,77,3,304,150183,4369,144129,2.91%,95.97%,6074100
3/25/2022,Sulawesi Barat,,10,0,75,15420,385,14642,2.50%,94.95%,1559984
3/25/2022,Sulawesi Selatan,,66,0,51,142896,2459,137818,1.72%,96.45%,9426885
3/25/2022,Sulawesi Tengah,,120,1,277,60177,1696,56263,2.82%,93.50%,2955567
3/25/2022,Sulawesi Tenggara,,12,0,25,25471,561,24622,2.20%,96.67%,2635461
3/25/2022,Sulawesi Utara,,22,1,40,51356,1185,49593,2.31%,96.57%,2641884
3/25/2022,Sumatera Barat,,66,1,214,103302,2312,97542,2.24%,94.42%,5519245
3/25/2022,Sumatera Selatan,,23,0,78,80138,3308,75385,4.13%,94.07%,8217551
3/25/2022,Sumatera Utara,,101,5,360,154200,3213,148241,2.08%,96.14%,14874889
3/26/2022,Aceh,,15,1,48,43424,2165,39596,4.99%,91.18%,5247257
3/26/2022,Bali,,46,3,68,156002,4543,150708,2.91%,96.61%,4216171
3/26/2022,Banten,,366,2,933,287676,2918,279713,1.01%,97.23%,10722374
3/26/2022,Bengkulu,,9,0,130,29013,514,27674,1.77%,95.38%,1999539
3/26/2022,DKI Jakarta,,796,5,1423,1234197,15113,1210324,1.22%,98.07%,10846145
3/26/2022,Daerah Istimewa Yogyakarta,,171,12,1250,218865,5770,199001,2.64%,90.92%,3631015
3/26/2022,Gorontalo,,7,1,9,13827,476,12979,3.44%,93.87%,1180651
3/26/2022,,,4189,107,10943,5995876,154570,5702163,2.58%,95.10%,265185520
3/26/2022,Jambi,,26,1,102,37976,868,36555,2.29%,96.26%,3493357
3/26/2022,Jawa Barat,,878,7,2264,1095018,15624,1044333,1.43%,95.37%,45161325
3/26/2022,Jawa Tengah,,374,30,740,622123,32779,572005,5.27%,91.94%,36364072
3/26/2022,Jawa Timur,,310,15,528,572000,31311,538282,5.47%,94.11%,40479023
3/26/2022,Kalimantan Barat,,187,0,0,63586,1126,60706,1.77%,95.47%,5422814
3/26/2022,Kalimantan Selatan,,26,1,17,84044,2521,81091,3.00%,96.49%,4023049
3/26/2022,Kalimantan Tengah,,35,3,81,55326,1504,52874,2.72%,95.57%,2570289
3/26/2022,Kalimantan Timur,,77,4,216,205428,5677,198245,2.76%,96.50%,3552191
3/26/2022,Kalimantan Utara,,13,0,91,45079,846,42111,1.88%,93.42%,648407
3/26/2022,Kepulauan Bangka Belitung,,60,1,134,65145,1577,62485,2.42%,95.92%,1379767
3/26/2022,Kepulauan Riau,,109,0,289,69558,1851,65198,2.66%,93.73%,1929400
3/26/2022,Lampung,,67,2,127,73630,4108,59231,5.58%,80.44%,9095591
3/26/2022,Maluku,,0,1,1,18519,289,18164,1.56%,98.08%,1847097
3/26/2022,Maluku Utara,,20,0,7,14386,322,13508,2.24%,93.90%,1307803
3/26/2022,Nusa Tenggara Barat,,4,0,18,35960,893,34803,2.48%,96.78%,5270247
3/26/2022,Nusa Tenggara Timur,,185,1,323,92360,1474,86479,1.60%,93.63%,5411321
3/26/2022,Papua,,30,0,0,48056,574,35581,1.19%,74.04%,4340348
3/26/2022,Papua Barat,,20,0,26,31157,374,30609,1.20%,98.24%,1140701
3/26/2022,Riau,,69,7,91,150252,4376,144220,2.91%,95.99%,6074100
3/26/2022,Sulawesi Barat,,8,0,48,15428,385,14690,2.50%,95.22%,1559984
3/26/2022,Sulawesi Selatan,,68,0,627,142964,2459,138445,1.72%,96.84%,9426885
3/26/2022,Sulawesi Tengah,,49,4,229,60226,1700,56492,2.82%,93.80%,2955567
3/26/2022,Sulawesi Tenggara,,16,0,31,25487,561,24653,2.20%,96.73%,2635461
3/26/2022,Sulawesi Utara,,12,0,7,51368,1185,49600,2.31%,96.56%,2641884
3/26/2022,Sumatera Barat,,41,0,144,103343,2312,97686,2.24%,94.53%,5519245
3/26/2022,Sumatera Selatan,,10,1,271,80148,3309,75656,4.13%,94.40%,8217551
3/26/2022,Sumatera Utara,,85,2,235,154285,3215,148476,2.08%,96.23%,14874889
3/27/2022,Aceh,,25,3,144,43449,2168,39740,4.99%,91.46%,5247257
3/27/2022,Bali,,36,0,95,156038,4543,150803,2.91%,96.65%,4216171
3/27/2022,Banten,,253,0,349,287929,2918,280062,1.01%,97.27%,10722374
3/27/2022,Bengkulu,,5,0,69,29018,514,27743,1.77%,95.61%,1999539
3/27/2022,DKI Jakarta,,594,5,1381,1234791,15118,1211705,1.22%,98.13%,10846145
3/27/2022,Daerah Istimewa Yogyakarta,,161,10,4022,219026,5780,203023,2.64%,92.69%,3631015
3/27/2022,Gorontalo,,9,0,3,13836,476,12982,3.44%,93.83%,1180651
3/27/2022,,,3077,100,12499,5998953,154670,5714662,2.58%,95.26%,265185520
3/27/2022,Jambi,,22,2,106,37998,870,36661,2.29%,96.48%,3493357
3/27/2022,Jawa Barat,,686,3,1361,1095704,15627,1045694,1.43%,95.44%,45161325
3/27/2022,Jawa Tengah,,261,33,578,622384,32812,572583,5.27%,92.00%,36364072
3/27/2022,Jawa Timur,,277,11,418,572277,31322,538700,5.47%,94.13%,40479023
3/27/2022,Kalimantan Barat,,120,0,0,63706,1126,60706,1.77%,95.29%,5422814
3/27/2022,Kalimantan Selatan,,9,0,30,84053,2521,81121,3.00%,96.51%,4023049
3/27/2022,Kalimantan Tengah,,40,1,110,55366,1505,52984,2.72%,95.70%,2570289
3/27/2022,Kalimantan Timur,,36,1,288,205464,5678,198533,2.76%,96.63%,3552191
3/27/2022,Kalimantan Utara,,10,1,201,45089,847,42312,1.88%,93.84%,648407
3/27/2022,Kepulauan Bangka Belitung,,37,1,154,65182,1578,62639,2.42%,96.10%,1379767
3/27/2022,Kepulauan Riau,,44,3,307,69602,1854,65505,2.66%,94.11%,1929400
3/27/2022,Lampung,,63,4,501,73693,4112,59732,5.58%,81.06%,9095591
3/27/2022,Maluku,,0,0,2,18519,289,18166,1.56%,98.09%,1847097
3/27/2022,Maluku Utara,,8,0,92,14394,322,13600,2.24%,94.48%,1307803
3/27/2022,Nusa Tenggara Barat,,9,1,34,35969,894,34837,2.49%,96.85%,5270247
3/27/2022,Nusa Tenggara Timur,,95,0,410,92455,1474,86889,1.59%,93.98%,5411321
3/27/2022,Papua,,41,0,5,48097,574,35586,1.19%,73.99%,4340348
3/27/2022,Papua Barat,,4,0,15,31161,374,30624,1.20%,98.28%,1140701
3/27/2022,Riau,,52,5,315,150304,4381,144535,2.91%,96.16%,6074100
3/27/2022,Sulawesi Barat,,9,0,65,15437,385,14755,2.49%,95.58%,1559984
3/27/2022,Sulawesi Selatan,,48,3,367,143012,2462,138812,1.72%,97.06%,9426885
3/27/2022,Sulawesi Tengah,,30,1,178,60256,1701,56670,2.82%,94.05%,2955567
3/27/2022,Sulawesi Tenggara,,3,0,29,25490,561,24682,2.20%,96.83%,2635461
3/27/2022,Sulawesi Utara,,4,0,24,51372,1185,49624,2.31%,96.60%,2641884
3/27/2022,Sumatera Barat,,28,2,55,103371,2314,97741,2.24%,94.55%,5519245
3/27/2022,Sumatera Selatan,,15,7,51,80163,3316,75707,4.14%,94.44%,8217551
3/27/2022,Sumatera Utara,,43,0,322,154328,3215,148798,2.08%,96.42%,14874889
3/28/2022,Aceh,,19,5,77,43468,2173,39817,5.00%,91.60%,5247257
3/28/2022,Bali,,50,0,113,156088,4543,150916,2.91%,96.69%,4216171
3/28/2022,Banten,,343,0,233,288272,2918,280295,1.01%,97.23%,10722374
3/28/2022,Bengkulu,,13,0,65,29031,514,27808,1.77%,95.79%,1999539
3/28/2022,DKI Jakarta,,573,11,1298,1235364,15129,1213003,1.22%,98.19%,10846145
3/28/2022,Daerah Istimewa Yogyakarta,,119,9,891,219145,5789,203914,2.64%,93.05%,3631015
3/28/2022,Gorontalo,,3,3,106,13839,479,13088,3.46%,94.57%,1180651
3/28/2022,,,2798,104,10301,6001751,154774,5724963,2.58%,95.39%,265185520
3/28/2022,Jambi,,14,0,64,38012,870,36725,2.29%,96.61%,3493357
3/28/2022,Jawa Barat,,641,6,3133,1096345,15633,1048827,1.43%,95.67%,45161325
3/28/2022,Jawa Tengah,,235,30,613,622619,32842,573196,5.27%,92.06%,36364072
3/28/2022,Jawa Timur,,148,16,461,572425,31338,539161,5.47%,94.19%,40479023
3/28/2022,Kalimantan Barat,,46,0,0,63752,1126,60706,1.77%,95.22%,5422814
3/28/2022,Kalimantan Selatan,,5,1,103,84058,2522,81224,3.00%,96.63%,4023049
3/28/2022,Kalimantan Tengah,,37,0,135,55403,1505,53119,2.72%,95.88%,2570289
3/28/2022,Kalimantan Timur,,68,1,244,205532,5679,198777,2.76%,96.71%,3552191
3/28/2022,Kalimantan Utara,,21,0,119,45110,847,42431,1.88%,94.06%,648407
3/28/2022,Kepulauan Bangka Belitung,,27,0,114,65209,1578,62753,2.42%,96.23%,1379767
3/28/2022,Kepulauan Riau,,36,2,230,69638,1856,65735,2.67%,94.40%,1929400
3/28/2022,Lampung,,36,0,227,73729,4112,59959,5.58%,81.32%,9095591
3/28/2022,Maluku,,2,1,2,18521,290,18168,1.57%,98.09%,1847097
3/28/2022,Maluku Utara,,19,0,13,14413,322,13613,2.23%,94.45%,1307803
3/28/2022,Nusa Tenggara Barat,,4,0,4,35973,894,34841,2.49%,96.85%,5270247
3/28/2022,Nusa Tenggara Timur,,122,3,576,92577,1477,87465,1.60%,94.48%,5411321
3/28/2022,Papua,,51,0,0,48148,574,35586,1.19%,73.91%,4340348
3/28/2022,Papua Barat,,0,1,54,31161,375,30678,1.20%,98.45%,1140701
3/28/2022,Riau,,34,3,200,150338,4384,144735,2.92%,96.27%,6074100
3/28/2022,Sulawesi Barat,,9,0,30,15446,385,14785,2.49%,95.72%,1559984
3/28/2022,Sulawesi Selatan,,14,3,30,143026,2465,138842,1.72%,97.07%,9426885
